time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.9200000000000013,-0.56542478278,0.621912224524,14.5395846199,0.0778842787591,0.0979739755403,0.0,-0.968726171748,1.05963510807,4.2940736602,-0.0111324498628,0.10628387527,0.0,430.67832268470096,432.08513974078613,431.32602429977436,431.78766563139544
1.9800000000000013,-0.625139664108,0.686701062389,14.7953896053,0.077012683228,0.105278875293,0.0,-1.02233935762,1.09992955539,4.23289718261,-0.022366180644,0.142014953881,0.0,402.1337514994308,405.37205586743744,405.1275796186741,404.11618250137275
2.0400000000000014,-0.689028940687,0.754484958302,15.0552761644,0.0753675661851,0.113989383395,0.0,-1.10822462411,1.15927569683,4.42907115081,-0.0401602547993,0.150839533511,0.0,485.768068650601,486.4470707694292,485.6420481823165,484.30524777646366
2.1000000000000014,-0.758299253237,0.825793874249,15.3270754297,0.07338740658,0.122999003283,0.0,-1.20174685168,1.21734160651,4.62991593719,-0.0215699696897,0.14876787469,0.0,488.5786347731541,488.44311441959206,488.22413340635467,489.60894970385846
2.1600000000000015,-0.833668691854,0.900697824745,15.6130754636,0.0717378694435,0.131600544916,0.0,-1.31154170952,1.27915532464,4.90204569413,-0.0432524607031,0.129444856973,0.0,511.3408460321669,509.9783747821977,511.7501135250239,510.2041092360426
2.2200000000000015,-0.914631246894,0.97861016717,15.9063317737,0.0688008336446,0.139341272602,0.0,-1.38787266132,1.31767368851,4.87315066376,-0.063891829726,0.128133261507,0.0,422.22204241519296,422.1250410761687,423.14451337858924,421.3619491985615
2.2800000000000016,-1.00057815423,1.05890596964,16.1997577642,0.0652604341723,0.146837855136,0.0,-1.47770727686,1.3584692322,4.90741121389,-0.0506920989347,0.1176547147,0.0,443.65848129693626,442.81135291353917,442.1108110560221,443.19468800730823
2.3400000000000016,-1.09198757935,1.14154996246,16.4947619925,0.0619169354442,0.154297993887,0.0,-1.56992036773,1.39600675085,4.92581805602,-0.0683985270829,0.135138420703,0.0,437.9782569718198,439.44424597497033,439.03403879055156,437.55997166555284
2.4000000000000017,-1.18962225139,1.22658961403,16.7943456073,0.0577280455977,0.162865689539,0.0,-1.68537033227,1.43812912357,5.05948555872,-0.0728079195924,0.154853561272,0.0,473.97243199888146,475.50270660647186,475.21914970154955,474.8776194047663
2.4600000000000017,-1.29374310595,1.31384056432,17.0981101368,0.0530223622413,0.172326391848,0.0,-1.78614753469,1.46979844612,5.06575255538,-0.0930870014356,0.162795434465,0.0,437.0434705190825,437.7289552864816,437.22299524065846,435.52465064882176
